username,full_name,profile_pic_url,latest_story_ts,bio,website,id,is_verified,is_private
prabinbajgai_,Prabin Bajgai,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/468800746_1824417995042219_2674139244611698776_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=0r8ZBATYlgEQ7kNvgFFLMoZ&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYCgpO8gP6PCbWJhv1fv1otyPaSZOhFikgDt_lV27h3JTQ&oe=67855D8E&_nc_sid=17ea04,,,,8615626851,False,True
kausal_9,Kaushal Gurung,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/471361211_607143128398900_1535652762242704152_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=-PYNtTJc0_kQ7kNvgHYdV_o&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYAVxx7oxDcSspVuwOlH1S8tlCmZn68ylaHbx-WgRIq1og&oe=67856135&_nc_sid=17ea04,,,,12842602906,False,True
shova_bhari,Shova Bhari,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/442222902_769279204965193_2346290956452676677_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ChNduu-I8woQ7kNvgE-a96M&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYA7taEBtDxs5JKx-Qv35lE439FnlzdJuW7KelZNqHI7Mg&oe=67853D20&_nc_sid=17ea04,,,,66529478577,False,True
aagat_bhattarai,Aagat Bhattarai,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/469600538_881920067447483_1522167382965105340_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=-8FIs2-UW-AQ7kNvgHt3_kw&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYD57Vwnqi6gVibxkcvwsqqRSr1diO-l6fq5TO6JjOFDdw&oe=67856606&_nc_sid=17ea04,,,,2130166370,False,True
prashnabhari20,Pii🐰,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/469669059_567700935967541_1409731963467814966_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=mAJhELt2j3wQ7kNvgHRsNAm&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYCzwK1x0oZoLf46dndwwXePX_JqnE_qGq1E9KwYmm60uA&oe=67854C3C&_nc_sid=17ea04,,,,24174833135,False,True
monikabasnet170,monika basnet,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/179460235_168784058480953_6139589125882681090_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=MxcUuVG3wZcQ7kNvgEZP5oE&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYAz6m7pfqzGhuBaXs7jYh8p-uHRni0HsJd1ozpJWO7HmQ&oe=678543A2&_nc_sid=17ea04,,,,47641817324,False,True
_darkhernet_,darkhernet,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/118447541_2018488284949975_6605560174219720498_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=0At6JZTrnS4Q7kNvgHjbqbr&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYADYG5Tb0NpbnNKNqknDt4MXFJuJCEzXea_KRbqziqdEA&oe=67854824&_nc_sid=17ea04,,,,40340590457,False,True
maheshkathayatchettri,Mahesh Kathayat Chettri,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/106417479_334605167944995_5444768269076844701_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=oPDuWQ4dSZoQ7kNvgH-DT7o&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYBSYsoWDe1fH3PBRlY-AWJ3dLNF9RobrgJVXSyfQ-B2qg&oe=67853E05&_nc_sid=17ea04,0,,,38918440629,False,False
maneesh_360,मनिष अधिकारी,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/470688806_1398779604429289_1254243070322197730_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=T2tsyP8GEV8Q7kNvgG-N-jK&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYBsdXsZhd-fpx3PqwV4LvF2YM8mKhTR_Dl0xyMpk6KqtA&oe=67855F2A&_nc_sid=17ea04,0,,,13229061845,False,False
digitalshop.np,DigitalShop.NP,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/73387315_585423845528419_9072826007131521024_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=9C03az-mztQQ7kNvgER8AEr&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYCfRByvKn8lxovXy1YG4byArQo7jpaSi-G2EPRLjy-DUg&oe=678565AF&_nc_sid=17ea04,0,,,7228542034,False,False
safalthapa_,Safal Thapa,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/352837887_769859901398042_1935982214293555564_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=Td2gtx8UK-gQ7kNvgGvVsQX&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYBn08JNwmfUxdSbSQtkuZMKhndWsSL2hhV1TbaIbgnm6g&oe=67856004&_nc_sid=17ea04,0,,,7193729321,False,False
_travelneepal,Travel Nepal,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/454884207_1145004800129698_4371384171529031521_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=qbl5_bpQ-xAQ7kNvgErigS9&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYABEyEKbrXl-Zi_vED-nlKTATRbLh8I-b9P_Na93DaRyg&oe=67853672&_nc_sid=17ea04,0,,,68300930344,False,False
mansu_clothing2024,Mansu Clothing,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/450433846_7630336973758670_4007070838156121978_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=ZRQCA4OhXJEQ7kNvgH6tecA&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYBXIH3nTdaBfVEWWds8n0nAvO7NXsPkUbMVLMVoFod9rw&oe=67854F74&_nc_sid=17ea04,0,,,66405082893,False,False
asmipoudel2024,,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/420139272_1165448124619140_2414936615849755812_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=V1xibDpz7kwQ7kNvgGDg7IE&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYA8dPAu45rZuGOjgaDpaAOSQtweOmC2dzfhkBdcAuzyig&oe=67853FCB&_nc_sid=17ea04,0,,,64253379534,False,False
mi_nombre_al,Abhi,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/405493619_376382654907101_846681272391740577_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=FXdHsCukLvwQ7kNvgG1D6hT&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYD3lzNJAJ-vsQtSwo3o2o18KsXos6_VErKGJf-7JqEGHg&oe=678536EC&_nc_sid=17ea04,,,,62494815145,False,True
mrt_fashionpoint,MRT Fashion Point,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/346570675_780049330408213_7167224794535989793_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=orZVbkdxe-UQ7kNvgG_bjOq&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYB-W8FlrBlNIRrgZu2pO24Qo5E-SyuOgwIWYxHNxFEtgA&oe=67854763&_nc_sid=17ea04,0,,,59767948496,False,False
thapa_samreena_,Samreena thapa,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/464032663_3774023336242245_4544111834339116050_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=h6lyAITKRCEQ7kNvgGMWQqp&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYCHlhe27wKDDFWeAhTmOVaBqwxFPAfIi-RRVj53yjQlig&oe=678560E9&_nc_sid=17ea04,,,,56706491724,False,True
sketch_works_dg,Art gallery,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/278764148_125599600067099_2162460618425594437_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=GSrMhCZB0LQQ7kNvgEHzZsH&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYA0KxtN4SBEPUnLPs9Mhwz3Jbr7J5tebTz3l5iQgF32WQ&oe=67855AA6&_nc_sid=17ea04,0,,,52908416587,False,False
assignmentmastersnepal,Assignment Nepal 🇳🇵,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/464055294_1946823725784446_6880952666225491465_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=DBaGWohp6HkQ7kNvgEsHDnZ&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYCHFJECE37YzQ_gsNT9BNA0lKxWT0sWxd-_xiRPA-HbfA&oe=67856109&_nc_sid=17ea04,0,,,52760284318,False,False
__zaida_bastos_,@__zaida bastos__,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/318636417_536870728320479_5559048794178117162_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=j5DauzM-iSIQ7kNvgHvvGx6&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYAssOGSr30fTgi_2BAuw87Dw64z55fPSL_KOoZgfMzo_g&oe=67854F5E&_nc_sid=17ea04,0,,,51741504744,False,False
_unikaa.pkhrl_,𝕌𝕟𝕚𝕜𝕒_,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/470941298_1599637610917607_1943619567460022167_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=7V5-pl5AVI4Q7kNvgE0dWwm&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYBeidvQlNKr77mj_MWLkMIjmS3gNquUoHHfwDKcweGvIw&oe=678565A6&_nc_sid=17ea04,,,,51098709027,False,True
_bijay___07,bijay💫,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/281261839_349088823879691_2326255514482852896_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=zLp-d07p_F0Q7kNvgFTyBei&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYAs6VCAiJWkXrULg4FkZtTiVn9GLLKsVd_FyJ-NgPCSTw&oe=67854F8D&_nc_sid=17ea04,,,,48723668705,False,True
ani.memesz,animemesz,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/133431932_390140022060912_4587069771523305338_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=yekBCYWzOgcQ7kNvgFpybMQ&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYCwa_ezfBvtDTrS69fDsj23_CN8ohad-VdrHiF4JkCZvA&oe=678537D9&_nc_sid=17ea04,0,,,45197858884,False,False
_m_a_m_e_d_o_v_02,_M_A_M_E_D_O_V_,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/309525117_3464508177154247_7573540602085818755_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ZtMpbb-gfrgQ7kNvgEJuIY_&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYCkD1wrPhufBTvFKR_fL8nSrfh1gbkKw_dINgdbY4F3gQ&oe=67855C2B&_nc_sid=17ea04,,,,44957789662,False,True
phoneaccessorieszone.np,Phone Accessories Zone,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/125196411_439698197022689_3784768934643641356_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=SQx-ARyHcyQQ7kNvgG5XmKo&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYAfTIZo48bOmOll3dMcNreGcMK1q7hJjQAyujAGOFug4w&oe=67853AB0&_nc_sid=17ea04,0,,,44504673724,False,False
reetu.oli,Reetu Oli,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/468306642_1251522462838827_3231702221445804709_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=HW9U0-ajpI8Q7kNvgE9BjdO&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYAFc1Yr_EuDxNn8M_c4w6f6E63C_JuOFqb57RK0mbq7wg&oe=67855774&_nc_sid=17ea04,0,,,41137404606,False,False
fabulous_stylings,fabulous_Stylings,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/454276897_1201866437492223_387664607101549487_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=pWqSZwvK_JQQ7kNvgEpMwJd&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYA3wmPE4pbDL7nGHSFMs84DLIiXPdT1wIIaAV6Bn-VXjQ&oe=67855B14&_nc_sid=17ea04,0,,,35170298286,False,False
_s.kera___,,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/468243832_27987045040894065_5609631963231490047_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=JjebYuRXtBQQ7kNvgFnPCwj&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYALwLmwK4lYdD1BOiRG0yeaLce5tNqAlhDnz-QjGh8pMQ&oe=678536FB&_nc_sid=17ea04,,,,33132146026,False,True
iambaralabhi,Abhijeet Baral,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/464764634_1238542547354340_5118681920254989688_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=fcjRh5uPZBkQ7kNvgF2M5Lf&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYAXzbf6XFvnad8gXFw9k9GPXq1VqhdEcvCrMWPWXLMFoQ&oe=67856B9B&_nc_sid=17ea04,0,,,28393720060,False,False
kri_shna_magar___,Ntera Thapa,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/464368974_2049563195478988_6578983371541494262_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Av6jiOLvr_8Q7kNvgFpNL_A&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYBSMGeTLq1r869ydQHKFlKcUMhzkJHhxxe-SyJeyGn4Qw&oe=67854385&_nc_sid=17ea04,0,,,23793482501,False,False
_javed_shaikh__04,Javed shaikh 04,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/471623072_1268274114439325_3447640255188048235_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=FoGC0dYA0nAQ7kNvgF0Suoc&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYCnM4TMTtYrXyvZOnu3q4Pc_QY1XfZDYSYTYROQWnLTSA&oe=67854B22&_nc_sid=17ea04,0,,,22649672706,False,False
bibekvivek.13.13,Vivek_Thapa,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/409752432_260570796741555_1302778750522719118_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=ifw_yO9FbQYQ7kNvgGZ2Is_&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYD7ahrZKExQ7y2okFPyaIkoqQYNCiIIvid5-PtPtGrjHA&oe=67854E65&_nc_sid=17ea04,,,,10856511683,False,True
its_sarojsharma,Saroj Sharma,https://scontent-jnb2-1.cdninstagram.com/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ht=scontent-jnb2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=C-7uiJ0H3h8Q7kNvgHjNEd9&_nc_gid=6831eda7fb9448228a4dba30e378ee97&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AYDk4L2cowRnUmoCIqcuT-q7DcoMfIpKIE-RZU7wwUCmzQ&oe=678563E8&_nc_sid=e7f676,,,,10373180399,False,True
ranabhat_sujan1,रानाभाट सुजन,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/463420705_1102308184786377_6199250434817767236_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=j0i4d9IPPrkQ7kNvgGQqrUj&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYC8XTR4CnYiIMond5QB9MxTcMa67XawfvaTh7k47OAfWQ&oe=67856ADF&_nc_sid=17ea04,,,,8005046276,False,True
sara_soo_ti_,Saraswati Kha Dka,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/445627829_816605976584677_4106787255687419472_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=R17mmkcH8OQQ7kNvgFOlZqX&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYDJPOEm5Cf8Rv_Zr2z8jqO8wFJ9h6U8Wh4b7oANk9XIeQ&oe=67854D8B&_nc_sid=17ea04,,,,7746359335,False,True
cee_eya07,Ciya KC,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/92297527_2533162973601751_5315085791884476416_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Rv3myc4jeowQ7kNvgFzs4XZ&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYDB0-vf4EATm7sH39I0ervVxJe2QmgLF_SDnhOvSZuz6A&oe=67853632&_nc_sid=17ea04,0,,,5603040342,False,False
sam_with_cam,SamWithCam,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/380197332_826649425806667_3774050673422703034_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=SbrsxYk7k-UQ7kNvgG-B6Rs&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYB9vDOwOLx2UzhCAP0c6drDgyvlajbPe4wQOG7O46qTQA&oe=67855ED9&_nc_sid=17ea04,,,,1988473573,False,True
pradeep0_o,Pradeep Adhikari,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/470936147_608418428431590_2767862024934261577_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=l339StMn49YQ7kNvgH1ZMRy&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYAJyLsG1g_z_qwfB489HdqaMbrPs5XqC5FzrHxHtCvxOA&oe=67853B49&_nc_sid=17ea04,,,,3214920285,False,True
regmi5273,Sabina Regmi,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/463345675_1245449310120770_8139995210613050577_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=v9gsBhRMI08Q7kNvgFpnFm_&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYBf-_Zn5tGdneLYwuEd19lv8JjNsY9XQiVcNmgn0fqruw&oe=67854AEA&_nc_sid=17ea04,,,,23699669629,False,True
_apekshyasubedi_,Apekshya Subedi,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/441419812_1163461171455384_1255815203575066150_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=uVIBFZSDDEMQ7kNvgHqrw_0&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYCjfnHOVu_isE60SpwrEga0mbWvrTRVtQhmBazZUfxomw&oe=67854D01&_nc_sid=17ea04,0,,,7321137781,False,False
g_prdp.tsx,Pradip Gurung,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/447069715_1629838457557992_5310750483534042396_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=m2FBpSD02D8Q7kNvgHJ3sri&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYDdQoLdUnVha1bA-zemdts2YOtgw6Ww-Pe9NtYjzgsmZA&oe=67856C3F&_nc_sid=17ea04,0,,,6332949397,False,False
_roshan055,Roshan Bhattarai,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/460921601_1666482807226973_6716818361185732225_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=KqgEuoUrB1kQ7kNvgGy9Ity&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYApQGW40kTqRdVEKCWOHkOKSqVXCWZ4LSkdQk281VaclQ&oe=67854765&_nc_sid=17ea04,,,,48211016464,False,True
__awantika10,,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/458741581_1195188288393862_6703819127474781296_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=4mj5s5gxfUgQ7kNvgFXVGI0&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYD-6CRzwM3Hag86jc-W-8N1rd9YuHE3dyKYoD0nWPfHeA&oe=6785415E&_nc_sid=17ea04,,,,7582252428,False,True
the_sankalpa1,Sankalpa Adhikari,https://instagram.fiev22-2.fna.fbcdn.net/v/t51.2885-19/466458684_9086781901352111_1411362003133969825_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-2.fna.fbcdn.net&_nc_cat=111&_nc_ohc=qYqaIAtn7-IQ7kNvgGkiwHj&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYDHP9fWga5fRl8solSuSvJE_HDvTU78nze9Yaze6SeCFw&oe=67855BE0&_nc_sid=17ea04,0,,,70598991442,False,False
soyuzkadel,Soyuz Kadel,https://instagram.fiev22-1.fna.fbcdn.net/v/t51.2885-19/471585890_4044777405750327_2349457970967231097_n.jpg?stp=dst-jpg_e0_s150x150_tt6&_nc_ht=instagram.fiev22-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=AzzcjraOw7EQ7kNvgEP0Z3b&_nc_gid=8014f07f2d4846ceb834de6daa144a87&edm=AOG-cTkBAAAA&ccb=7-5&oh=00_AYCSk_ngKCluEufoAaAcIxxa-Hxz9kHrhGubWZQ-BlPSUQ&oe=67854429&_nc_sid=17ea04,,,,70405533895,False,True
